order_id,product_id,add_to_cart_order,reordered,user_id,user_total_orders,user_is_newbie,user_is_veteran,user_weekend_ratio,user_favorite_dow,user_peak_hour_ratio,user_night_ratio,user_avg_days_between_orders,user_max_gap,user_is_weekly_shopper,user_is_monthly_shopper,user_reorder_ratio,user_exploration_score,product_order_count,product_reorder_rate,product_unique_users,product_avg_cart_position,product_organic_flag,aisle_total_orders_x,aisle_id,department_id,aisle_total_orders_y,aisle_unique_products,aisle_unique_users,aisle_reorder_rate,aisle_popularity_rank,department_total_orders,department_unique_products,department_unique_users,department_reorder_rate,department_popularity_rank,up_orders,up_last_order_number,up_order_rate,up_reorder_rate,up_cart_mean,up_orders_since_last
79961,15386,11,1,146112,182,0,1,0.6208791208791209,0,0.7692307692307693,0.0,14.16568047337278,30.0,0.1978021978021978,0.0604395604395604,0.3791208791208791,0.48,4588.0,0.6625980819529207,1548.0,8.312554489973845,0.0,722470.0,107,19,722470,989,111930,0.5887953825072322,8,2887550,6263,174219,0.5741798410417136,3,1.0,2.0,0.0555555555555555,0.0,2.0,16.0
79961,4392,12,0,146112,182,0,1,0.6208791208791209,0,0.7692307692307693,0.0,14.16568047337278,30.0,0.1978021978021978,0.0604395604395604,0.3791208791208791,0.48,989.0,0.217391304347826,774.0,10.567239635995955,0.0,94354.0,75,17,94354,505,34729,0.4048477012103355,71,738666,3083,111608,0.4021777095466692,11,0.0,0.0,0.0,0.0,0.0,0.0
79961,8448,13,0,146112,182,0,1,0.6208791208791209,0,0.7692307692307693,0.0,14.16568047337278,30.0,0.1978021978021978,0.0604395604395604,0.3791208791208791,0.48,483.0,0.5010351966873706,241.0,9.022774327122152,0.0,218387.0,9,9,218387,399,68554,0.4789525017514778,45,866627,1858,124820,0.4610761030985649,10,0.0,0.0,0.0,0.0,0.0,0.0
79961,48720,14,0,146112,182,0,1,0.6208791208791209,0,0.7692307692307693,0.0,14.16568047337278,30.0,0.1978021978021978,0.0604395604395604,0.3791208791208791,0.48,5391.0,0.5741049897978112,2296.0,9.95362641439436,0.0,194582.0,129,1,194582,386,50268,0.5255573485728382,49,2236432,4007,163233,0.5418854675661947,5,0.0,0.0,0.0,0.0,0.0,0.0
79961,41658,15,1,146112,182,0,1,0.6208791208791209,0,0.7692307692307693,0.0,14.16568047337278,30.0,0.1978021978021978,0.0604395604395604,0.3791208791208791,0.48,10379.0,0.6481356585412853,3652.0,8.58425667212641,0.0,113015.0,43,3,113015,195,36502,0.5308410388001593,61,1176787,1516,140612,0.6281408615152955,7,4.0,16.0,0.2222222222222222,0.75,3.25,2.0
79961,44910,16,0,146112,182,0,1,0.6208791208791209,0,0.7692307692307693,0.0,14.16568047337278,30.0,0.1978021978021978,0.0604395604395604,0.3791208791208791,0.48,21416.0,0.6015128875607023,8534.0,8.444714232349645,1.0,1765313.0,123,4,1765313,615,159418,0.6385139632461778,3,9479291,1684,193237,0.6499125303780631,1,0.0,0.0,0.0,0.0,0.0,0.0
157573,25704,1,0,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,721.0,0.3689320388349514,455.0,9.629680998613038,0.0,3418021.0,83,4,3418021,569,159213,0.5945463763973363,2,9479291,1684,193237,0.6499125303780631,1,0.0,0.0,0.0,0.0,0.0,0.0
157573,32689,2,0,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,25974.0,0.5977900977900978,10447.0,7.938515438515439,0.0,1765313.0,123,4,1765313,615,159418,0.6385139632461778,3,9479291,1684,193237,0.6499125303780631,1,0.0,0.0,0.0,0.0,0.0,0.0
157573,13733,3,1,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,10415.0,0.4445511281805089,5785.0,9.439942390782525,0.0,3418021.0,83,4,3418021,569,159213,0.5945463763973363,2,9479291,1684,193237,0.6499125303780631,1,1.0,11.0,0.05,0.0,1.0,9.0
157573,4605,4,1,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,73167.0,0.5913731600311616,29898.0,8.22696024163899,0.0,3418021.0,83,4,3418021,569,159213,0.5945463763973363,2,9479291,1684,193237,0.6499125303780631,1,7.0,18.0,0.35,0.8571428571428571,5.571428571428571,2.0
157573,24622,5,0,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,4996.0,0.3969175340272218,3013.0,9.01140912730184,0.0,3418021.0,83,4,3418021,569,159213,0.5945463763973363,2,9479291,1684,193237,0.6499125303780631,1,0.0,0.0,0.0,0.0,0.0,0.0
157573,8424,6,0,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,42044.0,0.6550280658357911,14504.0,8.526662544001523,0.0,3418021.0,83,4,3418021,569,159213,0.5945463763973363,2,9479291,1684,193237,0.6499125303780631,1,0.0,0.0,0.0,0.0,0.0,0.0
157573,39993,7,1,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,15367.0,0.5615930240124943,6737.0,8.4238302856771,0.0,3418021.0,83,4,3418021,569,159213,0.5945463763973363,2,9479291,1684,193237,0.6499125303780631,1,2.0,13.0,0.1,0.5,5.5,7.0
157573,28842,8,1,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,45530.0,0.5683505381067429,19653.0,8.831759279595872,0.0,377741.0,16,4,377741,86,76738,0.5168356095843448,20,9479291,1684,193237,0.6499125303780631,1,2.0,4.0,0.1,0.5,9.5,16.0
157573,20114,9,1,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,42561.0,0.581306830196659,17820.0,8.81614623716548,0.0,3418021.0,83,4,3418021,569,159213,0.5945463763973363,2,9479291,1684,193237,0.6499125303780631,1,1.0,8.0,0.05,0.0,6.0,12.0
157573,33548,10,0,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,7783.0,0.6900937941667737,2412.0,8.095079018373378,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,0.0,0.0,0.0,0.0,0.0,0.0
157573,44156,11,1,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,7639.0,0.6821573504385391,2428.0,8.021076057075533,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,4.0,19.0,0.2,0.75,2.5,1.0
157573,23296,12,1,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,6374.0,0.7019140257295262,1900.0,8.399435205522435,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,1.0,6.0,0.05,0.0,3.0,14.0
157573,33791,13,1,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,5029.0,0.696361105587592,1527.0,8.042553191489361,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,1.0,9.0,0.05,0.0,3.0,11.0
157573,23106,14,1,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,2102.0,0.6560418648905804,723.0,9.710751665080876,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,2.0,9.0,0.1,0.5,4.5,11.0
157573,14197,15,0,5730,189,0,1,0.5026455026455027,0,0.5767195767195767,0.0317460317460317,13.612359550561798,30.0,0.544973544973545,0.1269841269841269,0.365079365079365,0.5700000000000001,11279.0,0.3295504920648994,7562.0,10.132901853001153,0.0,218387.0,9,9,218387,399,68554,0.4789525017514778,45,866627,1858,124820,0.4610761030985649,10,0.0,0.0,0.0,0.0,0.0,0.0
184716,30142,1,1,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,1711.0,0.6937463471654004,524.0,7.405610753945061,0.0,99032.0,13,20,99032,317,25608,0.619759269730996,69,1051249,1322,133865,0.6077190085317561,9,4.0,11.0,0.3333333333333333,0.75,5.75,1.0
184716,17794,2,0,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,72736.0,0.6402881654201495,26164.0,8.619198196216454,0.0,3418021.0,83,4,3418021,569,159213,0.5945463763973363,2,9479291,1684,193237,0.6499125303780631,1,0.0,0.0,0.0,0.0,0.0,0.0
184716,5785,3,1,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,47839.0,0.8057024603357094,9295.0,5.747486360500846,1.0,891015.0,84,16,891015,243,109226,0.7814279220888537,6,5414016,3448,190565,0.6699686517365298,2,7.0,11.0,0.5833333333333334,0.8571428571428571,7.142857142857143,1.0
184716,13176,4,1,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,379450.0,0.832555013835815,63537.0,5.095946765054684,1.0,3642188.0,24,4,3642188,382,177141,0.7181037881625001,1,9479291,1684,193237,0.6499125303780631,1,2.0,10.0,0.1666666666666666,0.5,1.5,2.0
184716,8988,5,0,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,3250.0,0.1753846153846154,2680.0,10.574461538461538,1.0,212092.0,104,13,212092,797,76402,0.1523914150463006,46,1875577,5370,172755,0.3467205025440171,6,0.0,0.0,0.0,0.0,0.0,0.0
184716,49235,6,1,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,76360.0,0.7814562598218963,16688.0,6.07955735987428,1.0,318002.0,53,16,318002,161,65424,0.6850460059999622,27,5414016,3448,190565,0.6699686517365298,2,3.0,11.0,0.25,0.6666666666666666,16.333333333333332,1.0
184716,27086,7,0,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,69217.0,0.7617781758816475,16489.0,6.435702211884363,0.0,318002.0,53,16,318002,161,65424,0.6850460059999622,27,5414016,3448,190565,0.6699686517365298,2,0.0,0.0,0.0,0.0,0.0,0.0
184716,31847,8,0,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,1763.0,0.5258082813386273,836.0,8.958026091888826,0.0,234065.0,61,19,234065,873,54202,0.5486980112361951,42,2887550,6263,174219,0.5741798410417136,3,0.0,0.0,0.0,0.0,0.0,0.0
184716,38557,9,0,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,4932.0,0.3400243309002433,3255.0,10.414030819140308,1.0,3642188.0,24,4,3642188,382,177141,0.7181037881625001,1,9479291,1684,193237,0.6499125303780631,1,0.0,0.0,0.0,0.0,0.0,0.0
184716,34458,10,1,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,2817.0,0.5875044373446929,1162.0,8.990060347887823,0.0,498425.0,37,1,498425,1091,89271,0.4923509053518584,13,2236432,4007,163233,0.5418854675661947,5,1.0,11.0,0.0833333333333333,0.0,15.0,1.0
184716,26410,11,1,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,1999.0,0.6173086543271635,765.0,9.367183591795898,0.0,458838.0,78,19,458838,747,89923,0.5691442295537859,14,2887550,6263,174219,0.5741798410417136,3,2.0,8.0,0.1666666666666666,0.5,8.5,4.0
184716,43352,12,0,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,57640.0,0.6854094378903539,18133.0,6.190995836224844,0.0,276028.0,32,4,276028,32,45450,0.6907342733345893,34,9479291,1684,193237,0.6499125303780631,1,0.0,0.0,0.0,0.0,0.0,0.0
184716,39928,13,0,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,50141.0,0.713288526355677,14376.0,8.877146447019406,1.0,3642188.0,24,4,3642188,382,177141,0.7181037881625001,1,9479291,1684,193237,0.6499125303780631,1,0.0,0.0,0.0,0.0,0.0,0.0
184716,21288,14,0,39487,151,0,1,0.5562913907284768,6,0.3245033112582781,0.5231788079470199,18.74074074074074,30.0,0.119205298013245,0.1986754966887417,0.4768211920529801,0.43,22864.0,0.6265307907627712,8539.0,6.683038838348495,0.0,3642188.0,24,4,3642188,382,177141,0.7181037881625001,1,9479291,1684,193237,0.6499125303780631,1,0.0,0.0,0.0,0.0,0.0,0.0
189021,19354,1,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,3352.0,0.8007159904534606,668.0,7.614558472553699,1.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,15.0,21.0,0.5,0.9333333333333332,7.933333333333334,9.0
189021,37718,2,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,4924.0,0.7849309504467912,1059.0,7.630584890333062,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,2.0,29.0,0.0666666666666666,0.5,6.5,1.0
189021,14651,3,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,8400.0,0.5958333333333333,3395.0,9.82797619047619,0.0,3642188.0,24,4,3642188,382,177141,0.7181037881625001,1,9479291,1684,193237,0.6499125303780631,1,2.0,29.0,0.0666666666666666,0.5,8.0,1.0
189021,17758,4,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,9961.0,0.59040257002309,4080.0,8.379580363417327,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,1.0,29.0,0.0333333333333333,0.0,12.0,1.0
189021,40198,5,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,9788.0,0.6203514507560278,3716.0,8.557928075194114,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,1.0,29.0,0.0333333333333333,0.0,13.0,1.0
189021,34993,6,0,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,4032.0,0.5967261904761905,1626.0,8.908730158730158,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,0.0,0.0,0.0,0.0,0.0,0.0
189021,38452,7,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,1391.0,0.505391804457225,688.0,9.912293314162474,1.0,69145.0,100,21,69145,1255,27862,0.3958493021910478,79,69145,1255,27862,0.3958493021910478,19,1.0,29.0,0.0333333333333333,0.0,7.0,1.0
189021,46166,8,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,430.0,0.4813953488372093,223.0,10.06046511627907,1.0,69145.0,100,21,69145,1255,27862,0.3958493021910478,79,69145,1255,27862,0.3958493021910478,19,1.0,29.0,0.0333333333333333,0.0,6.0,1.0
189021,10768,9,0,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,5271.0,0.7078353253652059,1540.0,8.900777841016884,1.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,0.0,0.0,0.0,0.0,0.0,0.0
189021,12745,10,0,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,8030.0,0.7056039850560398,2364.0,8.566002490660026,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,0.0,0.0,0.0,0.0,0.0,0.0
189021,1347,11,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,1136.0,0.5915492957746479,464.0,8.476232394366198,1.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,1.0,29.0,0.0333333333333333,0.0,8.0,1.0
189021,30442,12,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,7259.0,0.6691004270560683,2402.0,7.9756164760986366,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,1.0,29.0,0.0333333333333333,0.0,11.0,1.0
189021,33754,13,0,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,29893.0,0.7499749105141672,7474.0,7.456294115679256,0.0,1452343.0,120,16,1452343,1026,124393,0.6864893485905189,4,5414016,3448,190565,0.6699686517365298,2,0.0,0.0,0.0,0.0,0.0,0.0
189021,8574,14,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,2436.0,0.6399835796387521,877.0,11.10960591133005,0.0,382456.0,92,18,382456,718,25819,0.5902587487188069,19,423802,1081,33730,0.5789708401564881,15,11.0,28.0,0.3666666666666666,0.9090909090909092,18.363636363636363,2.0
189021,38141,15,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,2167.0,0.617904937701892,828.0,12.10106137517305,1.0,382456.0,92,18,382456,718,25819,0.5902587487188069,19,423802,1081,33730,0.5789708401564881,15,12.0,28.0,0.4,0.9166666666666666,11.5,2.0
189021,36375,16,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,673.0,0.5720653789004457,288.0,12.833580980683507,1.0,382456.0,92,18,382456,718,25819,0.5902587487188069,19,423802,1081,33730,0.5789708401564881,15,10.0,28.0,0.3333333333333333,0.9,19.0,2.0
189021,37003,17,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,2568.0,0.6795171339563862,823.0,11.223909657320872,1.0,382456.0,92,18,382456,718,25819,0.5902587487188069,19,423802,1081,33730,0.5789708401564881,15,5.0,28.0,0.1666666666666666,0.8,17.0,2.0
189021,30192,18,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,3238.0,0.637739345274861,1173.0,11.289067325509574,1.0,382456.0,92,18,382456,718,25819,0.5902587487188069,19,423802,1081,33730,0.5789708401564881,15,2.0,28.0,0.0666666666666666,0.5,23.0,2.0
189021,19627,19,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,1573.0,0.5588048315321043,694.0,11.555626191989829,0.0,382456.0,92,18,382456,718,25819,0.5902587487188069,19,423802,1081,33730,0.5789708401564881,15,5.0,28.0,0.1666666666666666,0.8,14.6,2.0
189021,39977,20,1,170854,742,0,1,0.2196765498652291,1,0.4137466307277628,0.2183288409703504,10.670816044260029,30.0,0.5512129380053908,0.0795148247978436,0.7183288409703504,0.29,2014.0,0.5675273088381331,871.0,11.17974180734856,0.0,382456.0,92,18,382456,718,25819,0.5902587487188069,19,423802,1081,33730,0.5789708401564881,15,3.0,27.0,0.1,0.6666666666666666,20.33333333333333,3.0
231721,13176,1,1,186353,445,0,1,0.5932584269662922,0,0.9168539325842696,0.0,7.614485981308412,15.0,0.5258426966292135,0.0,0.5707865168539326,0.3399999999999999,379450.0,0.832555013835815,63537.0,5.095946765054684,1.0,3642188.0,24,4,3642188,382,177141,0.7181037881625001,1,9479291,1684,193237,0.6499125303780631,1,13.0,15.0,0.7647058823529411,0.9230769230769232,3.230769230769231,2.0
231721,39928,2,1,186353,445,0,1,0.5932584269662922,0,0.9168539325842696,0.0,7.614485981308412,15.0,0.5258426966292135,0.0,0.5707865168539326,0.3399999999999999,50141.0,0.713288526355677,14376.0,8.877146447019406,1.0,3642188.0,24,4,3642188,382,177141,0.7181037881625001,1,9479291,1684,193237,0.6499125303780631,1,2.0,16.0,0.1176470588235294,0.5,25.0,1.0
